latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
2.54375,18.79822,312.95,1.36,1.15,2023-03-10,1214,A,49,6.1NRT,294.3,9.68,D
2.48366,18.32167,316.64,1.47,1.2,2023-03-10,1214,A,68,6.1NRT,294.92,14.71,D
2.48173,18.30867,336.44,1.47,1.2,2023-03-10,1214,A,88,6.1NRT,294.89,55.47,D
2.9881,21.63761,324.6,1.01,1,2023-03-10,1214,A,64,6.1NRT,295.24,13.65,D
2.95948,21.43968,316.81,1.02,1.01,2023-03-10,1214,A,49,6.1NRT,297.82,5.11,D
2.9477,21.35829,314.68,1.02,1.01,2023-03-10,1214,A,48,6.1NRT,295.51,5.07,D
2.94639,21.34922,321.47,1.02,1.01,2023-03-10,1214,A,71,6.1NRT,293.64,11.39,D
2.99705,21.6363,335.61,1.01,1,2023-03-10,1214,A,86,6.1NRT,294.34,26.46,D
2.99575,21.62732,350.3,1.01,1,2023-03-10,1214,A,95,6.1NRT,293.9,53.11,D
2.95146,21.32068,318.58,1.02,1.01,2023-03-10,1214,A,65,6.1NRT,293.97,9.05,D
2.91443,21.06445,322.68,1.04,1.02,2023-03-10,1214,A,70,6.1NRT,298.37,11.75,D
2.52132,18.35582,310.96,1.46,1.19,2023-03-10,1214,A,31,6.1NRT,292.67,6.04,D
3.006,21.63498,333.42,1.01,1,2023-03-10,1214,A,84,6.1NRT,294.26,23.58,D
2.92351,21.06312,335.16,1.04,1.02,2023-03-10,1214,A,86,6.1NRT,295.31,28.35,D
3.12088,22.35628,315.83,1,1,2023-03-10,1214,A,44,6.1NRT,296.52,6.12,D
2.96493,21.21925,318.55,1.03,1.01,2023-03-10,1214,A,66,6.1NRT,298.75,7.52,D
2.85749,20.4887,322.8,1.09,1.04,2023-03-10,1214,A,73,6.1NRT,298.42,13.95,D
2.68254,19.31427,318.01,1.25,1.11,2023-03-10,1214,A,67,6.1NRT,294.93,13.1,D
2.73315,19.58558,323.1,1.21,1.09,2023-03-10,1214,A,75,6.1NRT,299.19,15.34,D
3.14507,22.33463,316.16,1,1,2023-03-10,1214,A,65,6.1NRT,295.71,6.08,D
3.14379,22.32575,317.33,1,1,2023-03-10,1214,A,67,6.1NRT,295.91,7.07,D
2.74603,19.60534,318.67,1.21,1.09,2023-03-10,1214,A,56,6.1NRT,294.85,10.21,D
4.52789,32.23778,324.89,4.57,1.96,2023-03-10,1214,A,60,6.1NRT,293.95,79.91,D
2.7172,19.34314,313.44,1.25,1.11,2023-03-10,1214,A,54,6.1NRT,293.97,8.86,D
2.71556,19.3321,311.76,1.25,1.11,2023-03-10,1214,A,42,6.1NRT,294.51,7.06,D
3.16285,22.26863,322.94,1,1,2023-03-10,1214,A,70,6.1NRT,297.25,11.54,D
2.63968,18.67835,313.92,1.38,1.16,2023-03-10,1214,A,46,6.1NRT,294.99,7.99,D
3.04935,21.42012,321.57,1.02,1.01,2023-03-10,1214,A,58,6.1NRT,298.69,10.52,D
3.04805,21.41109,321.32,1.02,1.01,2023-03-10,1214,A,62,6.1NRT,297.68,10.19,D
3.00854,21.13818,328.07,1.03,1.02,2023-03-10,1214,A,69,6.1NRT,295.25,21.04,D
2.97369,20.89773,324.76,1.05,1.02,2023-03-10,1214,A,64,6.1NRT,301.89,10.99,D
2.95875,20.79472,332.04,1.06,1.03,2023-03-10,1214,A,83,6.1NRT,300.08,19.91,D
3.01493,21.11847,326.62,1.04,1.02,2023-03-10,1214,A,55,6.1NRT,293.38,20.73,D
2.98282,20.89643,345.33,1.05,1.02,2023-03-10,1214,A,92,6.1NRT,300.91,43.52,D
2.97877,20.86841,338.33,1.05,1.02,2023-03-10,1214,A,88,6.1NRT,302,29.36,D
2.97742,20.85909,352.62,1.05,1.03,2023-03-10,1214,A,96,6.1NRT,301.55,58.61,D
2.9879,20.86705,326.3,1.05,1.02,2023-03-10,1214,A,50,6.1NRT,300.59,11.38,D
2.98249,20.8296,331.55,1.06,1.03,2023-03-10,1214,A,81,6.1NRT,303.69,18.45,D
3.19824,22.25791,317.08,1,1,2023-03-10,1214,A,36,6.1NRT,297.24,6.71,D
3.1944,22.23129,321.41,1,1,2023-03-10,1214,A,56,6.1NRT,298.91,9.51,D
3.04609,21.21101,332.86,1.03,1.01,2023-03-10,1214,A,84,6.1NRT,296.89,25.12,D
3.04475,21.20188,333.65,1.03,1.01,2023-03-10,1214,A,84,6.1NRT,297.55,26.62,D
2.99042,20.83234,327.33,1.06,1.03,2023-03-10,1214,A,59,6.1NRT,300.1,13.17,D
2.99956,20.83099,330.6,1.06,1.03,2023-03-10,1214,A,70,6.1NRT,300.39,17.86,D
2.82491,19.65331,316.88,1.2,1.09,2023-03-10,1214,A,49,6.1NRT,297.11,8.63,D
3.06547,21.21745,344.98,1.03,1.01,2023-03-10,1214,A,92,6.1NRT,297.65,46.47,D
3.04136,21.05251,328.47,1.04,1.02,2023-03-10,1214,A,54,6.1NRT,297.66,17,D
3.01008,20.83904,326.67,1.05,1.03,2023-03-10,1214,A,49,6.1NRT,300.5,11.44,D
2.98098,20.641,333,1.07,1.03,2023-03-10,1214,A,80,6.1NRT,303.32,21.61,D
2.97958,20.6315,332.62,1.07,1.03,2023-03-10,1214,A,81,6.1NRT,301.09,22.6,D
2.66836,18.54233,312.93,1.41,1.17,2023-03-10,1214,A,54,6.1NRT,291.87,8.33,D
3.08775,21.30706,320.64,1.02,1.01,2023-03-10,1214,A,68,6.1NRT,298.91,9.5,D
3.22365,22.18176,323.68,1,1,2023-03-10,1214,A,37,6.1NRT,296.38,10.56,D
3.06621,21.09587,330.55,1.04,1.02,2023-03-10,1214,A,81,6.1NRT,298.28,20.83,D
3.06487,21.08666,336.52,1.04,1.02,2023-03-10,1214,A,87,6.1NRT,299.88,29.09,D
3.11215,21.285,334.03,1.02,1.01,2023-03-10,1214,A,85,6.1NRT,298.23,25.03,D
3.07497,21.02875,324.06,1.04,1.02,2023-03-10,1214,A,73,6.1NRT,297.38,13.36,D
2.94467,20.06772,322.72,1.13,1.06,2023-03-10,1214,A,73,6.1NRT,297.9,14.41,D
2.83402,19.30899,312.31,1.25,1.11,2023-03-10,1214,A,24,6.1NRT,294.06,7.18,D
3.13017,21.28234,338.58,1.02,1.01,2023-03-10,1214,A,77,6.1NRT,294.99,32.13,D
3.12886,21.27323,328.43,1.02,1.01,2023-03-10,1214,A,72,6.1NRT,297.82,16.57,D
3.12754,21.26413,329.68,1.03,1.01,2023-03-10,1214,A,67,6.1NRT,298.19,18.54,D
2.90496,19.72755,322.41,1.18,1.08,2023-03-10,1214,A,60,6.1NRT,296.85,14.51,D
2.75797,18.71732,320.33,1.37,1.16,2023-03-10,1214,A,72,6.1NRT,295.39,16.09,D
2.75591,18.63053,318.28,1.39,1.17,2023-03-10,1214,A,60,6.1NRT,297.08,12.15,D
2.79581,18.91219,317.07,1.32,1.14,2023-03-10,1214,A,51,6.1NRT,296.84,11.67,D
2.75209,18.62451,318.41,1.39,1.17,2023-03-10,1214,A,57,6.1NRT,298.11,11.65,D
3.13821,21.14427,324.87,1.03,1.01,2023-03-10,1214,A,62,6.1NRT,294.41,15.32,D
3.13688,21.13513,319.63,1.03,1.02,2023-03-10,1214,A,25,6.1NRT,293.22,9.51,D
2.94117,19.81149,317.3,1.17,1.08,2023-03-10,1214,A,44,6.1NRT,298.07,6.49,D
3.00485,20.17481,318.35,1.12,1.05,2023-03-10,1214,A,34,6.1NRT,297.18,7.82,D
3.00338,20.16487,323.36,1.12,1.06,2023-03-10,1214,A,73,6.1NRT,299.32,13.58,D
2.82139,18.9442,317.86,1.32,1.14,2023-03-10,1214,A,43,6.1NRT,296.73,11.66,D
2.79834,18.79082,313.83,1.35,1.15,2023-03-10,1214,A,40,6.1NRT,294.54,8.68,D
2.97557,19.91156,320.67,1.15,1.07,2023-03-10,1214,A,69,6.1NRT,298.92,10.14,D
3.17201,21.18606,320.95,1.03,1.01,2023-03-10,1214,A,47,6.1NRT,294.47,10.83,D
3.17039,21.11148,327.11,1.03,1.02,2023-03-10,1214,A,65,6.1NRT,299.69,16.06,D
3.14763,20.95511,319.04,1.04,1.02,2023-03-10,1214,A,65,6.1NRT,297.64,10.51,D
3.00658,19.99014,319.73,1.14,1.07,2023-03-10,1214,A,67,6.1NRT,297.55,8.95,D
2.97341,19.76428,318.12,1.17,1.08,2023-03-10,1214,A,59,6.1NRT,299.26,7.49,D
3.17811,21.101,321.06,1.03,1.02,2023-03-10,1214,A,41,6.1NRT,296.28,9.45,D
3.15806,20.96298,329.68,1.04,1.02,2023-03-10,1214,A,81,6.1NRT,298.4,22.26,D
3.15672,20.95374,328.09,1.04,1.02,2023-03-10,1214,A,79,6.1NRT,298.77,20.12,D
3.01162,19.95831,319.96,1.15,1.07,2023-03-10,1214,A,67,6.1NRT,297.95,9.25,D
2.84808,18.84406,313.16,1.34,1.15,2023-03-10,1214,A,54,6.1NRT,294.49,10.2,D
2.84284,18.80851,313.98,1.34,1.15,2023-03-10,1214,A,36,6.1NRT,294.27,9.23,D
2.84109,18.79663,322.79,1.35,1.15,2023-03-10,1214,A,75,6.1NRT,294.78,22.84,D
2.83934,18.78469,322.87,1.35,1.15,2023-03-10,1214,A,75,6.1NRT,294.3,22.69,D
3.19379,21.14545,321.41,1.03,1.01,2023-03-10,1214,A,57,6.1NRT,297.68,10.72,D
3.20394,21.08782,324.71,1.03,1.02,2023-03-10,1214,A,44,6.1NRT,300.65,11.81,D
3.20261,21.07866,351.71,1.04,1.02,2023-03-10,1214,A,96,6.1NRT,303.83,57.78,D
3.17998,20.92191,327.74,1.05,1.02,2023-03-10,1214,A,79,6.1NRT,298.17,17.73,D
3.20143,20.95084,324.27,1.04,1.02,2023-03-10,1214,A,18,6.1NRT,298.77,12.89,D
3.20007,20.9416,325.13,1.04,1.02,2023-03-10,1214,A,19,6.1NRT,298.83,13.26,D
3.19189,20.88593,323.12,1.05,1.02,2023-03-10,1214,A,57,6.1NRT,299.91,11.41,D
3.18915,20.86729,349.93,1.05,1.02,2023-03-10,1214,A,95,6.1NRT,302.8,53.8,D
3.05139,19.93642,324.02,1.15,1.07,2023-03-10,1214,A,74,6.1NRT,295.31,14.25,D
3.01439,19.6885,321.3,1.18,1.08,2023-03-10,1214,A,70,6.1NRT,299.07,10.5,D
3.22804,21.06918,335.74,1.04,1.02,2023-03-10,1214,A,83,6.1NRT,300.15,27.24,D
3.2267,21.06001,327.42,1.04,1.02,2023-03-10,1214,A,41,6.1NRT,295.08,15.79,D
3.19827,20.86593,335.38,1.05,1.02,2023-03-10,1214,A,76,6.1NRT,301.35,23.97,D
3.1969,20.8566,335.74,1.05,1.02,2023-03-10,1214,A,86,6.1NRT,302.14,25.72,D
3.2371,21.06786,333.56,1.04,1.02,2023-03-10,1214,A,75,6.1NRT,300,24.85,D
3.23576,21.05869,351.38,1.04,1.02,2023-03-10,1214,A,95,6.1NRT,300.12,58.26,D
3.21553,20.92032,338.46,1.05,1.02,2023-03-10,1214,A,88,6.1NRT,300.26,30.32,D
3.106,20.17459,325.43,1.12,1.05,2023-03-10,1214,A,76,6.1NRT,298.41,16.53,D
3.60065,23.52654,312.61,1.06,1.03,2023-03-10,1214,A,41,6.1NRT,285.21,6.91,D
3.59931,23.51714,313.67,1.06,1.03,2023-03-10,1214,A,53,6.1NRT,284.04,7.85,D
3.22599,20.92825,326.33,1.04,1.02,2023-03-10,1214,A,68,6.1NRT,299.8,14.51,D
3.22463,20.91896,322.29,1.05,1.02,2023-03-10,1214,A,51,6.1NRT,298.54,9.09,D
3.21241,20.83525,327.46,1.05,1.02,2023-03-10,1214,A,41,6.1NRT,296.16,13.8,D
3.10515,20.10358,320.81,1.13,1.06,2023-03-10,1214,A,32,6.1NRT,298.24,9.34,D
4.04255,26.58442,313.24,1.61,1.25,2023-03-10,1214,A,46,6.1NRT,286.01,18.64,D
3.2256,20.86186,329.68,1.05,1.02,2023-03-10,1214,A,80,6.1NRT,299.29,16.56,D
3.11456,20.10215,321.64,1.13,1.06,2023-03-10,1214,A,60,6.1NRT,296.87,10.52,D
2.916,18.7553,330.8,1.35,1.15,2023-03-10,1214,A,83,6.1NRT,295.66,36.54,D
3.25893,21.02711,332.33,1.04,1.02,2023-03-10,1214,A,55,6.1NRT,300.84,20.04,D
3.23337,20.85123,335.74,1.05,1.02,2023-03-10,1214,A,86,6.1NRT,299.82,26.27,D
3.20056,20.62575,327.02,1.07,1.03,2023-03-10,1214,A,77,6.1NRT,300.02,16.93,D
3.28371,21.07038,316.83,1.03,1.02,2023-03-10,1214,A,54,6.1NRT,298.45,6.7,D
3.27173,20.98758,326.2,1.04,1.02,2023-03-10,1214,A,62,6.1NRT,302.39,11.68,D
3.27039,20.97836,333.14,1.04,1.02,2023-03-10,1214,A,83,6.1NRT,302.09,21,D
3.24485,20.80183,325.46,1.05,1.03,2023-03-10,1214,A,72,6.1NRT,296.81,15.1,D
3.24349,20.79248,322.89,1.05,1.03,2023-03-10,1214,A,63,6.1NRT,296.72,12.07,D
3.22306,20.65137,321.45,1.07,1.03,2023-03-10,1214,A,59,6.1NRT,301.3,8.17,D
3.29276,21.06907,332.86,1.03,1.02,2023-03-10,1214,A,83,6.1NRT,300.79,25.26,D
3.29144,21.05988,317.8,1.04,1.02,2023-03-10,1214,A,20,6.1NRT,300,6.93,D
3.27947,20.97701,327.47,1.04,1.02,2023-03-10,1214,A,74,6.1NRT,301.47,12.13,D
2.9605,18.77311,316.82,1.35,1.15,2023-03-10,1214,A,66,6.1NRT,294.49,14.11,D
3.30109,21.06144,343.24,1.03,1.02,2023-03-10,1214,A,91,6.1NRT,301.03,41.3,D
3.29974,21.05225,345.85,1.04,1.02,2023-03-10,1214,A,92,6.1NRT,301.87,45.81,D
3.28212,20.93245,324.74,1.04,1.02,2023-03-10,1214,A,50,6.1NRT,301.4,10.06,D
3.59881,22.99349,323.39,1.02,1.01,2023-03-10,1214,A,63,6.1NRT,294.01,12.29,D
3.19512,20.21552,320.38,1.11,1.05,2023-03-10,1214,A,64,6.1NRT,296.38,11.27,D
3.73006,23.85103,328.52,1.09,1.04,2023-03-10,1214,A,82,6.1NRT,287.87,21.76,D
3.25435,20.55298,324.66,1.07,1.03,2023-03-10,1214,A,40,6.1NRT,302.57,10.54,D
3.19133,20.12505,319.55,1.12,1.06,2023-03-10,1214,A,66,6.1NRT,297.06,8.48,D
3.73934,23.8497,325.87,1.09,1.04,2023-03-10,1214,A,79,6.1NRT,288.95,18.15,D
3.73797,23.84005,318.24,1.09,1.04,2023-03-10,1214,A,69,6.1NRT,290.24,9.52,D
3.61422,22.9728,320.25,1.02,1.01,2023-03-10,1214,A,38,6.1NRT,294.12,9.33,D
3.14995,19.77907,322.05,1.17,1.08,2023-03-10,1214,A,63,6.1NRT,297.28,10.76,D
3.33699,20.9904,340.26,1.04,1.02,2023-03-10,1214,A,89,6.1NRT,301.24,31.64,D
3.3343,20.97196,338.83,1.04,1.02,2023-03-10,1214,A,88,6.1NRT,303.18,29.27,D
3.33161,20.95348,336.65,1.04,1.02,2023-03-10,1214,A,86,6.1NRT,302.62,25.26,D
3.27279,20.55025,326.54,1.07,1.03,2023-03-10,1214,A,67,6.1NRT,299.91,14.16,D
3.36607,21.12687,322.75,1.03,1.01,2023-03-10,1214,A,72,6.1NRT,298.18,13.14,D
3.36474,21.11771,329.58,1.03,1.01,2023-03-10,1214,A,80,6.1NRT,298.43,21.21,D
3.35808,21.0718,347.71,1.03,1.02,2023-03-10,1214,A,93,6.1NRT,301.78,48.07,D
3.35675,21.06263,327.6,1.03,1.02,2023-03-10,1214,A,61,6.1NRT,302.86,13.66,D
3.36846,21.07964,325.98,1.03,1.02,2023-03-10,1214,A,67,6.1NRT,300.11,13.49,D
3.36713,21.07047,347.35,1.03,1.02,2023-03-10,1214,A,93,6.1NRT,302.53,45.93,D
3.36447,21.05212,340.14,1.03,1.02,2023-03-10,1214,A,89,6.1NRT,301.69,29,D
3.36314,21.04293,330.09,1.04,1.02,2023-03-10,1214,A,69,6.1NRT,301.18,13.64,D
3.3578,21.00616,323.37,1.04,1.02,2023-03-10,1214,A,30,6.1NRT,300.88,8.14,D
3.3471,20.93233,345.37,1.04,1.02,2023-03-10,1214,A,92,6.1NRT,299.05,41.86,D
3.34575,20.92307,333.42,1.04,1.02,2023-03-10,1214,A,84,6.1NRT,299.58,20.4,D
3.34306,20.90453,324.39,1.04,1.02,2023-03-10,1214,A,58,6.1NRT,301.25,9.08,D
3.32007,20.74613,316.91,1.06,1.03,2023-03-10,1214,A,16,6.1NRT,296.27,6.63,D
3.17718,19.76448,321.96,1.17,1.08,2023-03-10,1214,A,61,6.1NRT,298.4,9.69,D
3.78622,23.91224,315.47,1.1,1.04,2023-03-10,1214,A,64,6.1NRT,292.12,6.03,D
3.37618,21.06914,342.66,1.03,1.02,2023-03-10,1214,A,91,6.1NRT,304.39,36.97,D
3.37485,21.05997,335.07,1.03,1.02,2023-03-10,1214,A,83,6.1NRT,301.19,22.6,D
3.36154,20.96797,335.43,1.04,1.02,2023-03-10,1214,A,85,6.1NRT,302.64,24.81,D
3.3602,20.95874,325.59,1.04,1.02,2023-03-10,1214,A,46,6.1NRT,303.45,10.98,D
3.33329,20.77289,319.61,1.05,1.03,2023-03-10,1214,A,55,6.1NRT,296.44,10.12,D
3.33193,20.76351,323.19,1.06,1.03,2023-03-10,1214,A,65,6.1NRT,297.57,13.96,D
3.02936,18.68287,316.95,1.36,1.16,2023-03-10,1214,A,67,6.1NRT,296.55,13.31,D
3.61636,22.66916,317.96,1.01,1,2023-03-10,1214,A,37,6.1NRT,294.77,6.33,D
3.39184,21.11359,327.28,1.03,1.01,2023-03-10,1214,A,78,6.1NRT,300.68,15.98,D
3.39052,21.10444,327.84,1.03,1.01,2023-03-10,1214,A,78,6.1NRT,300.44,16.39,D
3.37461,20.99428,322.97,1.04,1.02,2023-03-10,1214,A,60,6.1NRT,301.9,9.06,D
3.6477,22.82383,338.46,1.02,1.01,2023-03-10,1214,A,67,6.1NRT,287.31,34.3,D
3.62847,22.68912,329.58,1.01,1,2023-03-10,1214,A,77,6.1NRT,298.54,18.96,D
3.39933,21.10675,322.63,1.03,1.01,2023-03-10,1214,A,71,6.1NRT,301.26,12.08,D
3.38992,21.04265,345.67,1.03,1.02,2023-03-10,1214,A,92,6.1NRT,303.83,44.23,D
3.38857,21.03346,329.83,1.04,1.02,2023-03-10,1214,A,52,6.1NRT,302.04,17.27,D
3.38587,21.01511,332.95,1.04,1.02,2023-03-10,1214,A,83,6.1NRT,301.32,22.17,D
3.03755,18.68833,326.44,1.36,1.15,2023-03-10,1214,A,80,6.1NRT,295.91,27.28,D
3.68248,23.00348,324.07,1.02,1.01,2023-03-10,1214,A,68,6.1NRT,297.58,12.93,D
3.39763,21.03218,343.68,1.04,1.02,2023-03-10,1214,A,91,6.1NRT,301.26,41.59,D
3.25543,20.06935,317.13,1.13,1.06,2023-03-10,1214,A,32,6.1NRT,299.03,6.02,D
3.24952,20.02959,325.72,1.13,1.06,2023-03-10,1214,A,76,6.1NRT,300.08,16.19,D
3.63996,22.64175,337.63,1.01,1,2023-03-10,1214,A,88,6.1NRT,298.99,29.34,D
3.63868,22.6328,330.45,1.01,1,2023-03-10,1214,A,82,6.1NRT,299.72,18.73,D
3.45583,21.36735,322.46,1.02,1.01,2023-03-10,1214,A,69,6.1NRT,305.16,11.37,D
3.43206,21.20438,326.95,1.02,1.01,2023-03-10,1214,A,42,6.1NRT,299.69,13.76,D
3.43073,21.19528,336.04,1.03,1.01,2023-03-10,1214,A,86,6.1NRT,300.75,26.17,D
3.4067,21.03089,327.96,1.04,1.02,2023-03-10,1214,A,43,6.1NRT,299.39,16.59,D
3.64506,22.61361,318.99,1.01,1,2023-03-10,1214,A,67,6.1NRT,297.83,6.97,D
3.66943,22.7198,324.63,1.01,1.01,2023-03-10,1214,A,65,6.1NRT,295.01,9.57,D
3.66814,22.71081,336.57,1.01,1.01,2023-03-10,1214,A,87,6.1NRT,297.93,25.11,D
3.65015,22.58551,321.05,1.01,1,2023-03-10,1214,A,58,6.1NRT,299.23,9.54,D
3.64887,22.57656,317.03,1.01,1,2023-03-10,1214,A,31,6.1NRT,297.56,5.83,D
3.25997,19.90413,321.78,1.15,1.07,2023-03-10,1214,A,71,6.1NRT,298.56,13.14,D
3.67709,22.70949,333.33,1.01,1.01,2023-03-10,1214,A,85,6.1NRT,296.5,19.96,D
3.67452,22.69159,340.81,1.01,1,2023-03-10,1214,A,90,6.1NRT,301.45,30.88,D
3.42687,20.91512,372.2,1.04,1.02,2023-03-10,1214,A,100,6.1NRT,303.18,117.22,D
3.38055,20.59688,323.87,1.07,1.03,2023-03-10,1214,A,73,6.1NRT,300.38,11.89,D
3.28786,19.96204,326.64,1.14,1.06,2023-03-10,1214,A,77,6.1NRT,299.72,17.72,D
3.66926,22.52804,323.63,1.01,1,2023-03-10,1214,A,75,6.1NRT,297.38,12.36,D
3.63587,22.23318,318.49,1,1,2023-03-10,1214,A,66,6.1NRT,299.12,6.71,D
3.4437,20.9032,328.06,1.04,1.02,2023-03-10,1214,A,64,6.1NRT,299.32,15.52,D
3.44236,20.89393,323.87,1.04,1.02,2023-03-10,1214,A,42,6.1NRT,297.93,10.3,D
3.32066,19.98816,323.65,1.13,1.06,2023-03-10,1214,A,73,6.1NRT,299.53,13.1,D
3.28817,19.76379,318.2,1.17,1.07,2023-03-10,1214,A,64,6.1NRT,298.16,8.81,D
3.65828,22.25054,323.34,1,1,2023-03-10,1214,A,50,6.1NRT,298.36,11.42,D
3.65701,22.24166,325.6,1,1,2023-03-10,1214,A,58,6.1NRT,298.58,13.54,D
3.32531,19.98091,321.81,1.13,1.06,2023-03-10,1214,A,67,6.1NRT,300.3,10.44,D
3.16442,18.84497,320.97,1.32,1.14,2023-03-10,1214,A,73,6.1NRT,294.37,16.57,D
3.33822,19.93774,320.53,1.14,1.06,2023-03-10,1214,A,51,6.1NRT,298.4,8.44,D
3.89102,23.68804,318.67,1.08,1.04,2023-03-10,1214,A,66,6.1NRT,293.58,9.01,D
3.88967,23.67849,328.84,1.08,1.04,2023-03-10,1214,A,81,6.1NRT,293.71,19.85,D
3.34172,19.89592,324.79,1.15,1.07,2023-03-10,1214,A,76,6.1NRT,299.7,13.7,D
3.72595,22.46773,322.5,1,1,2023-03-10,1214,A,73,6.1NRT,299.29,10.39,D
2.99136,17.48386,315.9,1.66,1.27,2023-03-10,1214,A,69,6.1NRT,291.95,19.17,D
3.9054,23.65676,323.31,1.07,1.03,2023-03-10,1214,A,75,6.1NRT,295.63,13.38,D
3.89997,23.61873,316.03,1.07,1.03,2023-03-10,1214,A,61,6.1NRT,294.41,6.45,D
3.38497,19.99253,321.24,1.13,1.06,2023-03-10,1214,A,58,6.1NRT,298.47,12.14,D
3.91022,23.55917,322.35,1.07,1.03,2023-03-10,1214,A,73,6.1NRT,293.14,13.04,D
3.94129,23.71008,317.17,1.08,1.04,2023-03-10,1214,A,65,6.1NRT,294.31,7.58,D
3.92314,23.51879,320.03,1.06,1.03,2023-03-10,1214,A,68,6.1NRT,295.96,10.37,D
4.11198,24.82134,325.59,1.23,1.1,2023-03-10,1214,A,79,6.1NRT,289.76,22.81,D
3.97098,23.80807,316.67,1.09,1.04,2023-03-10,1214,A,59,6.1NRT,293.06,8.73,D
3.97212,23.74887,319.48,1.08,1.04,2023-03-10,1214,A,52,6.1NRT,294.5,9.23,D
3.97076,23.73924,326.01,1.08,1.04,2023-03-10,1214,A,78,6.1NRT,295.2,17.04,D
3.94521,23.55794,325.81,1.07,1.03,2023-03-10,1214,A,66,6.1NRT,296.78,15.09,D
3.94121,23.52961,325.02,1.06,1.03,2023-03-10,1214,A,76,6.1NRT,297.86,15.86,D
3.95976,23.59455,328.15,1.07,1.03,2023-03-10,1214,A,75,6.1NRT,297.47,18.8,D
3.9961,23.78477,332.52,1.09,1.04,2023-03-10,1214,A,84,6.1NRT,294.21,27.39,D
3.83916,22.61886,321.44,1.01,1,2023-03-10,1214,A,71,6.1NRT,298.69,7.8,D
3.83787,22.6099,350.99,1.01,1,2023-03-10,1214,A,95,6.1NRT,300.22,54.11,D
4.00881,23.67501,316.25,1.08,1.04,2023-03-10,1214,A,62,6.1NRT,294.99,6.2,D
3.42574,19.64607,323.57,1.18,1.08,2023-03-10,1214,A,40,6.1NRT,299.06,13.68,D
3.85435,22.47069,320.84,1,1,2023-03-10,1214,A,70,6.1NRT,298.58,6.49,D
3.45105,19.68489,316.08,1.17,1.08,2023-03-10,1214,A,47,6.1NRT,297.67,6.09,D
3.44498,19.64322,321.71,1.18,1.08,2023-03-10,1214,A,47,6.1NRT,296.41,11.71,D
3.85172,22.38919,326.08,1,1,2023-03-10,1214,A,77,6.1NRT,300.26,12.44,D
4.05526,23.68139,328.8,1.08,1.04,2023-03-10,1214,A,81,6.1NRT,296.25,21.01,D
3.87526,22.35195,321.91,1,1,2023-03-10,1214,A,61,6.1NRT,296.22,10.28,D
3.62881,20.65712,325.18,1.06,1.03,2023-03-10,1214,A,60,6.1NRT,301.64,12.46,D
3.48314,19.67358,324.55,1.17,1.08,2023-03-10,1214,A,55,6.1NRT,297.76,15.73,D
3.49273,19.67214,323.74,1.17,1.08,2023-03-10,1214,A,52,6.1NRT,294.92,14.33,D
3.48343,19.60956,318.37,1.18,1.08,2023-03-10,1214,A,65,6.1NRT,297.63,8.69,D
3.47273,19.4709,326.07,1.2,1.09,2023-03-10,1214,A,64,6.1NRT,299.01,15.82,D
3.95594,22.65946,327.33,1.01,1.01,2023-03-10,1214,A,71,6.1NRT,298.86,15.05,D
3.95465,22.65049,327.07,1.01,1.01,2023-03-10,1214,A,65,6.1NRT,299.95,13.7,D
3.52654,19.63517,318.53,1.18,1.08,2023-03-10,1214,A,58,6.1NRT,297.34,10.46,D
3.96869,22.62099,331.15,1.01,1,2023-03-10,1214,A,81,6.1NRT,301.03,17.04,D
3.9674,22.61204,334.98,1.01,1,2023-03-10,1214,A,86,6.1NRT,300.95,22.67,D
3.94164,22.43326,332.57,1,1,2023-03-10,1214,A,84,6.1NRT,300.69,20.29,D
3.94035,22.42435,321.67,1,1,2023-03-10,1214,A,60,6.1NRT,301.23,7.21,D
3.97893,22.62864,323.03,1.01,1,2023-03-10,1214,A,63,6.1NRT,300.36,8.96,D
3.95057,22.43197,321.48,1,1,2023-03-10,1214,A,55,6.1NRT,299.91,7,D
3.939,22.3518,317.35,1,1,2023-03-10,1214,A,38,6.1NRT,298.61,4.85,D
3.93772,22.34289,319.08,1,1,2023-03-10,1214,A,50,6.1NRT,300.68,7.27,D
3.9718,22.51437,320.76,1.01,1,2023-03-10,1214,A,21,6.1NRT,299.81,6.21,D
4.03853,22.85338,323.07,1.02,1.01,2023-03-10,1214,A,65,6.1NRT,297.93,10.69,D
4.50101,25.84809,316.05,1.45,1.19,2023-03-10,1214,A,65,6.1NRT,288.49,13.51,D
4.03702,22.58714,318.97,1.01,1,2023-03-10,1214,A,67,6.1NRT,299.1,6.66,D
4.02544,22.5066,318.31,1.01,1,2023-03-10,1214,A,65,6.1NRT,299.56,5.16,D
4.00874,22.39057,320.54,1,1,2023-03-10,1214,A,63,6.1NRT,300.99,5.23,D
3.51622,19.01017,319.88,1.28,1.12,2023-03-10,1214,A,52,6.1NRT,296.88,9.47,D
4.09108,22.77199,320.04,1.02,1.01,2023-03-10,1214,A,51,6.1NRT,298.78,8.43,D
4.02966,22.20827,323.43,1,1,2023-03-10,1214,A,74,6.1NRT,300.33,11.76,D
3.70663,20.00211,326.34,1.12,1.06,2023-03-10,1214,A,43,6.1NRT,299.57,15.89,D
4.13475,22.74983,322.88,1.02,1.01,2023-03-10,1214,A,42,6.1NRT,300.67,8.2,D
